Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
23.05.2025 17:45;23.05.2025 18:00;984,00;412,75;1.231,50;4.279,50;4.566,25;25,75;-;1.161,50;465,25;898,50;16,75;424,25
23.05.2025 18:00;23.05.2025 18:15;1.021,75;406,50;1.187,00;4.306,50;4.077,75;25,75;-;1.230,00;497,00;1.039,25;15,50;431,50
23.05.2025 18:15;23.05.2025 18:30;1.044,25;414,00;1.235,50;4.222,75;3.554,50;25,50;-;1.361,75;511,50;1.130,00;43,25;437,50
23.05.2025 18:30;23.05.2025 18:45;1.062,50;438,25;1.262,75;4.050,00;3.025,00;25,50;-;1.398,75;533,75;1.232,00;203,25;435,75
23.05.2025 18:45;23.05.2025 19:00;1.076,00;456,50;1.076,75;3.967,25;2.521,25;25,50;-;1.504,00;549,50;1.329,50;510,25;432,25
23.05.2025 19:00;23.05.2025 19:15;1.106,50;413,50;1.016,50;3.786,75;2.040,00;25,50;-;1.597,75;572,25;1.411,00;332,25;436,50
23.05.2025 19:15;23.05.2025 19:30;1.126,00;430,25;1.037,50;3.546,75;1.608,50;25,50;-;1.669,25;578,25;1.496,75;575,75;435,75
23.05.2025 19:30;23.05.2025 19:45;1.142,25;458,00;1.049,00;3.342,75;1.255,25;25,75;-;1.728,50;587,25;1.596,25;914,75;432,50
23.05.2025 19:45;23.05.2025 20:00;1.155,00;444,25;1.121,25;3.197,25;942,25;26,00;-;1.767,75;586,00;1.623,25;1.169,50;428,25
23.05.2025 20:00;23.05.2025 20:15;1.162,00;420,75;989,50;3.049,25;659,75;25,75;-;1.824,00;588,50;1.678,00;1.035,75;432,00
23.05.2025 20:15;23.05.2025 20:30;1.168,50;449,25;911,75;2.929,75;432,75;26,00;-;1.826,00;588,25;1.669,25;1.159,75;432,50
23.05.2025 20:30;23.05.2025 20:45;1.168,25;429,75;1.003,75;2.884,00;250,00;26,00;-;1.826,50;587,50;1.663,75;1.166,75;433,00
23.05.2025 20:45;23.05.2025 21:00;1.166,50;438,50;1.052,50;2.893,25;118,75;26,00;-;1.824,25;599,75;1.648,50;1.160,75;431,25
23.05.2025 21:00;23.05.2025 21:15;1.157,00;437,75;1.028,25;2.902,50;45,00;26,25;-;1.819,75;598,50;1.539,25;1.061,75;437,25
23.05.2025 21:15;23.05.2025 21:30;1.153,50;450,00;1.047,00;2.855,25;15,00;26,25;-;1.838,25;597,00;1.509,75;1.064,00;434,75
23.05.2025 21:30;23.05.2025 21:45;1.148,00;439,00;1.055,50;2.792,75;9,00;26,25;-;1.850,75;598,00;1.511,25;976,00;435,50
23.05.2025 21:45;23.05.2025 22:00;1.146,00;431,75;1.006,75;2.884,25;7,25;26,50;-;1.839,75;596,50;1.491,25;889,25;436,25
23.05.2025 22:00;23.05.2025 22:15;1.127,00;419,50;970,25;2.947,25;12,50;26,50;-;1.825,00;587,25;1.526,00;1.077,75;443,50
23.05.2025 22:15;23.05.2025 22:30;1.120,50;415,25;965,25;3.028,75;8,00;26,50;-;1.818,00;585,50;1.534,50;1.065,00;443,75
23.05.2025 22:30;23.05.2025 22:45;1.110,00;412,25;922,50;3.130,50;6,25;26,50;-;1.821,50;559,50;1.532,00;1.008,25;445,50
23.05.2025 22:45;23.05.2025 23:00;1.111,00;390,00;948,75;3.159,75;5,50;26,50;-;1.810,75;530,75;1.443,00;805,75;441,75
23.05.2025 23:00;23.05.2025 23:15;1.087,00;420,75;927,75;3.169,50;10,00;26,50;-;1.735,50;508,75;1.408,50;994,75;442,75
23.05.2025 23:15;23.05.2025 23:30;1.080,75;391,25;893,25;3.189,75;6,25;26,75;-;1.717,25;471,00;1.275,25;816,25;443,50
23.05.2025 23:30;23.05.2025 23:45;1.069,00;381,00;878,50;3.234,25;4,00;26,75;-;1.747,25;442,25;1.212,75;649,25;443,00
23.05.2025 23:45;24.05.2025 00:00;1.052,25;365,00;868,00;3.292,00;4,00;26,50;-;1.750,00;395,00;1.151,00;519,00;441,75
24.05.2025 00:00;24.05.2025 00:15;1.031,75;386,50;803,25;3.292,25;6,50;26,50;-;1.698,50;353,75;1.115,50;920,25;451,00
24.05.2025 00:15;24.05.2025 00:30;1.025,00;373,75;818,75;3.342,25;3,00;26,50;-;1.654,25;336,25;1.109,25;800,75;433,75
24.05.2025 00:30;24.05.2025 00:45;1.023,25;366,75;861,50;3.394,75;3,00;26,50;-;1.649,50;325,50;1.100,25;591,00;436,00
24.05.2025 00:45;24.05.2025 01:00;1.020,00;364,25;889,25;3.418,25;3,00;26,50;-;1.641,75;309,50;1.092,00;458,25;430,75
24.05.2025 01:00;24.05.2025 01:15;1.010,50;367,00;909,50;3.410,50;6,00;26,50;-;1.604,75;295,50;1.096,75;452,00;427,00
24.05.2025 01:15;24.05.2025 01:30;1.006,25;359,75;1.027,50;3.404,50;2,75;26,50;-;1.560,25;291,75;1.089,25;437,75;432,25
24.05.2025 01:30;24.05.2025 01:45;995,50;358,50;1.061,75;3.357,25;2,50;26,50;-;1.509,00;291,50;1.049,00;279,25;434,75
24.05.2025 01:45;24.05.2025 02:00;990,75;362,00;1.048,00;3.398,50;2,75;26,50;-;1.473,00;288,50;1.048,50;266,75;424,75
24.05.2025 02:00;24.05.2025 02:15;984,25;366,00;1.089,00;3.404,50;8,25;26,75;-;1.417,75;289,00;1.020,75;151,00;426,25
24.05.2025 02:15;24.05.2025 02:30;984,50;358,25;1.106,25;3.378,00;3,00;27,00;-;1.394,50;287,25;1.002,75;112,75;427,00
24.05.2025 02:30;24.05.2025 02:45;983,50;361,00;1.084,50;3.342,00;4,00;26,75;-;1.399,00;284,50;1.001,75;77,25;435,00
24.05.2025 02:45;24.05.2025 03:00;982,25;358,50;1.100,75;3.331,75;2,75;26,75;-;1.403,50;283,25;1.002,25;56,75;428,00
24.05.2025 03:00;24.05.2025 03:15;980,50;354,25;1.040,50;3.389,50;4,00;26,75;-;1.248,00;291,25;1.014,50;64,75;424,75
24.05.2025 03:15;24.05.2025 03:30;980,00;355,00;1.012,75;3.429,00;2,75;27,00;-;1.252,75;291,50;996,75;161,00;418,75
24.05.2025 03:30;24.05.2025 03:45;980,50;353,25;962,25;3.451,25;2,75;27,00;-;1.148,75;292,25;1.008,75;226,25;414,50
24.05.2025 03:45;24.05.2025 04:00;979,75;351,25;927,75;3.446,00;3,00;27,25;-;1.151,50;292,00;1.009,50;119,50;419,50
24.05.2025 04:00;24.05.2025 04:15;988,00;357,00;826,75;3.436,50;2,75;27,00;-;1.141,50;290,75;1.013,75;96,25;427,25
24.05.2025 04:15;24.05.2025 04:30;990,75;358,00;794,50;3.428,00;2,75;27,25;-;1.140,75;292,50;1.016,25;161,00;431,00
24.05.2025 04:30;24.05.2025 04:45;993,75;355,75;722,25;3.396,75;2,75;27,25;-;1.143,25;291,50;1.030,00;128,50;422,75
24.05.2025 04:45;24.05.2025 05:00;998,75;351,25;646,25;3.385,50;5,50;27,00;-;1.141,25;291,25;1.039,50;183,25;419,25
24.05.2025 05:00;24.05.2025 05:15;1.013,50;362,00;587,00;3.304,25;12,25;27,00;-;1.151,25;290,75;1.061,00;233,75;416,00
24.05.2025 05:15;24.05.2025 05:30;1.021,00;354,00;511,50;3.270,25;44,50;27,00;-;1.158,75;289,25;1.066,75;256,75;418,00
24.05.2025 05:30;24.05.2025 05:45;1.025,25;350,25;528,00;3.270,50;121,00;27,00;-;1.158,00;282,25;1.064,75;251,50;417,00
24.05.2025 05:45;24.05.2025 06:00;1.032,75;351,75;490,00;3.183,00;280,25;27,00;-;1.151,25;285,50;1.055,00;225,25;408,25
24.05.2025 06:00;24.05.2025 06:15;1.047,50;353,50;438,25;3.115,50;497,25;26,75;-;1.152,75;267,75;1.088,50;285,50;413,50
24.05.2025 06:15;24.05.2025 06:30;1.052,75;357,50;432,50;2.994,75;774,75;26,50;-;1.153,25;269,75;1.087,75;250,50;414,50
24.05.2025 06:30;24.05.2025 06:45;1.057,50;357,00;402,00;2.876,25;1.134,75;26,50;-;1.148,75;263,00;1.031,75;184,75;408,75
24.05.2025 06:45;24.05.2025 07:00;1.057,00;363,00;364,00;2.737,50;1.561,25;26,50;-;1.099,50;246,25;969,50;118,25;407,75
24.05.2025 07:00;24.05.2025 07:15;1.055,50;363,00;392,75;2.580,50;2.066,75;26,75;-;1.045,25;247,25;889,75;177,25;396,00
24.05.2025 07:15;24.05.2025 07:30;1.053,50;362,25;419,50;2.435,00;2.630,75;26,50;-;1.022,50;231,50;876,50;90,50;395,00
24.05.2025 07:30;24.05.2025 07:45;1.048,25;365,50;439,25;2.202,25;3.260,00;26,50;-;948,25;233,00;876,25;12,50;394,75
24.05.2025 07:45;24.05.2025 08:00;1.042,00;370,50;440,25;2.028,25;3.940,50;26,50;-;912,75;236,00;854,75;43,50;395,00
24.05.2025 08:00;24.05.2025 08:15;1.018,25;383,75;428,75;1.958,25;4.690,25;26,75;-;798,50;131,50;689,75;124,50;386,25
24.05.2025 08:15;24.05.2025 08:30;1.020,75;388,75;386,50;1.878,50;5.418,25;26,50;-;781,25;129,75;599,25;35,25;386,00
24.05.2025 08:30;24.05.2025 08:45;1.009,75;390,75;396,25;1.872,25;6.152,00;26,50;-;770,00;130,00;564,00;12,75;386,50
24.05.2025 08:45;24.05.2025 09:00;1.007,75;393,25;405,50;1.917,00;6.757,50;26,25;-;725,00;127,75;531,25;9,75;389,00
24.05.2025 09:00;24.05.2025 09:15;980,25;410,50;439,75;2.006,75;7.382,75;26,25;-;689,50;126,50;486,00;9,50;390,50
24.05.2025 09:15;24.05.2025 09:30;968,50;387,00;445,50;2.018,00;7.890,50;26,25;-;688,00;120,25;466,50;9,50;392,50
24.05.2025 09:30;24.05.2025 09:45;959,50;386,25;472,00;2.044,75;8.307,75;26,25;-;689,75;120,25;462,00;10,00;394,75
24.05.2025 09:45;24.05.2025 10:00;953,00;391,25;476,50;2.023,25;8.634,25;26,50;-;681,50;123,50;463,00;9,50;392,50
24.05.2025 10:00;24.05.2025 10:15;930,50;410,00;339,25;2.027,75;8.657,50;25,75;-;626,50;124,50;448,75;11,00;390,50
24.05.2025 10:15;24.05.2025 10:30;926,75;400,75;359,00;2.145,75;8.789,75;25,75;-;622,25;122,25;446,75;0,50;392,50
24.05.2025 10:30;24.05.2025 10:45;919,50;402,75;360,50;2.169,25;8.806,75;26,00;-;621,00;120,25;447,00;1,25;391,00
24.05.2025 10:45;24.05.2025 11:00;919,25;393,00;387,50;2.277,50;8.798,25;26,25;-;627,50;118,25;431,00;0,75;389,00
24.05.2025 11:00;24.05.2025 11:15;908,50;378,50;426,75;2.280,75;8.742,00;25,75;-;625,00;116,00;430,75;0,25;386,75
24.05.2025 11:15;24.05.2025 11:30;904,25;371,75;427,25;2.295,50;8.825,00;25,75;-;632,25;114,25;429,75;0,25;391,75
24.05.2025 11:30;24.05.2025 11:45;909,00;378,00;447,50;2.329,50;8.913,25;25,75;-;625,50;116,00;427,25;0,25;403,25
24.05.2025 11:45;24.05.2025 12:00;906,75;358,00;399,00;2.367,25;8.950,50;25,75;-;621,50;117,25;427,25;0,50;412,75
24.05.2025 12:00;24.05.2025 12:15;890,00;369,75;419,75;2.473,25;8.945,00;25,75;-;628,25;118,75;442,75;0,50;416,00
24.05.2025 12:15;24.05.2025 12:30;889,25;387,50;358,25;2.477,00;8.960,25;25,75;-;618,50;118,75;441,50;9,50;426,00
24.05.2025 12:30;24.05.2025 12:45;886,75;387,00;371,00;2.518,50;9.011,00;25,50;-;613,50;114,75;440,75;1,75;431,25
24.05.2025 12:45;24.05.2025 13:00;888,50;396,75;412,75;2.559,25;9.042,00;25,25;-;611,50;115,25;425,50;0,00;431,00
24.05.2025 13:00;24.05.2025 13:15;886,25;389,50;375,25;2.666,25;9.082,50;25,75;-;613,00;115,00;424,50;6,25;429,50
24.05.2025 13:15;24.05.2025 13:30;883,75;383,00;362,50;2.665,25;9.049,00;25,75;-;629,50;114,50;425,75;9,50;430,50
24.05.2025 13:30;24.05.2025 13:45;884,25;381,00;339,75;2.678,00;8.956,25;25,75;-;627,50;114,75;426,00;6,75;435,50
24.05.2025 13:45;24.05.2025 14:00;886,75;377,25;290,25;2.600,75;8.786,75;25,75;-;617,50;112,00;425,50;9,00;433,25
24.05.2025 14:00;24.05.2025 14:15;881,50;374,75;234,50;2.436,25;8.618,75;25,75;-;626,75;112,00;425,50;17,00;422,75
24.05.2025 14:15;24.05.2025 14:30;882,50;376,50;274,25;2.435,50;8.533,75;25,50;-;613,00;110,25;426,50;14,75;422,25
24.05.2025 14:30;24.05.2025 14:45;882,75;377,00;301,50;2.473,75;8.302,00;25,50;-;600,25;111,00;426,00;7,25;425,25
